ID	title	owner	planner	meno	max	min	project_tagid	part_num	partors
108268	2021新年	9438	14331	吃饭	400	108	38,30	2	11755,10677,8209,11990
108269	2019元旦	3197	5795	踏青	405	167	9,13	1	2231,7720,13346,14132
108270	2022儿童节	13215	5414	踏青	355	64	50,49	3	4826,13800,9850,5055
108271	2020除夕	10034	12698	吃饭	287	216	49,40	5	9329,12109,12349,9123
108272	2022新年	8733	4838	森林公园烧烤	364	105	11,41	6	5389,3329,1850,13877
108273	2021新年	1862	10180	踏青	336	214	6,1	10	12144,6411,5219,11543
108274	2022跨年夜	5052	9527	爬鼓山	485	207	12,34	4	11375,7434,14266,3723
108275	2022儿童节	14241	12097	森林公园烧烤	487	72	23,22	7	11741,1992,2708,3657
108276	2022暑假	7836	4122	爬鼓山	453	187	21,2	3	3075,7817,4319,2375
108277	2018五一	12525	5930	踏青	332	139	20,33	8	7067,8911,8430,5326
108278	2020元旦	9530	10176	踏青	468	235	3,16	6	13164,6963,7557,12956
108279	2022儿童节	6566	6057	吃饭	272	195	5,24	15	9929,2006,3676,4976
108280	2018五一	13969	6908	吃饭	284	165	29,34	10	1565,9906,5660,10744
108281	2022跨年夜	2967	3330	吃饭	437	206	49,30	2	9958,9202,8548,2684
108282	2018除夕	9866	9717	逛三坊七巷	343	77	1,43	2	9534,10367,12451,8413
108283	2018除夕	7452	6925	吃饭	357	236	12,1	7	13046,8786,3428,2030
108284	2019圣诞	10300	13347	逛三坊七巷	279	239	33,18	1	5664,6326,8293,4993
108285	2018元旦	6486	13609	逛三坊七巷	299	52	49,34	2	2139,10587,7670,5353
108286	2019暑假	13495	7837	爬鼓山	261	97	35,21	15	9441,10088,2250,7321
108287	2020七夕	5752	9667	爬鼓山	257	104	5,30	12	8661,8839,9139,4433
108288	2019元宵节	14465	11959	森林公园烧烤	493	235	45,21	10	14324,9984,10333,13769
108289	2018五一	1557	14312	踏青	311	151	47,43	13	7964,13341,3700,6328
108290	2021元旦	13567	8564	踏青	265	202	44,42	5	9360,8192,2366,6456
108291	2021万圣节	12635	8493	踏青	386	77	1,44	4	4503,11905,4498,12743
108292	2020国庆	4124	3608	森林公园烧烤	375	207	38,40	15	6325,6690,2871,7655
108293	2021万圣节	2598	12841	踏青	379	112	45,23	11	14409,5773,3964,2617
108294	2022儿童节	4560	12072	爬鼓山	392	106	47,34	12	10996,4713,7100,5388
108295	2022圣诞	6681	11086	爬鼓山	403	56	30,1	3	2559,1296,9614,2338
108296	2021万圣节	6874	6393	森林公园烧烤	276	137	32,40	4	6815,4591,3900,12227
108297	2019平安夜	5191	10458	逛三坊七巷	367	103	9,8	6	8217,10162,5069,4883
108298	2018情人节	10123	11835	爬鼓山	328	229	30,16	12	13945,13392,5448,4930
108299	2019万圣节	12076	4054	踏青	472	79	50,41	5	5091,4190,10488,6954
108300	2019情人节	4972	2179	踏青	430	156	41,43	14	8141,11161,9548,9362
108301	2019新年	7801	11671	逛三坊七巷	313	149	4,48	9	9690,6493,8836,9776
108302	2022圣诞	6989	9842	逛三坊七巷	264	66	11,15	5	9797,3748,12911,13831
108303	2021圣诞	13172	4812	逛三坊七巷	274	210	21,47	11	13886,12706,10211,4564
108304	2019国庆	11989	6784	踏青	265	178	39,38	4	2335,2057,8277,9695
108305	2022端午	14208	4991	踏青	307	174	42,36	4	8214,9817,3666,1958
108306	2021新年	9936	7154	森林公园烧烤	488	234	20,6	11	4082,7826,12876,2803
108307	2021暑假	9017	1200	逛三坊七巷	431	63	28,3	15	2200,13595,3969,1831
108308	2020圣诞	9356	14329	森林公园烧烤	493	239	36,50	10	6100,2292,10305,5387
108309	2019国庆	7158	14178	吃饭	408	124	20,29	11	10931,10608,8260,3260
108310	2021平安夜	12246	13477	爬鼓山	434	93	16,23	15	1439,3104,1238,11032
108311	2021五一	9777	2587	爬鼓山	433	131	47,40	1	11715,1197,9160,8878
108312	2020元旦	5290	8433	吃饭	250	225	18,4	4	6867,8363,10503,4681
108313	2020元宵节	6496	11458	吃饭	325	218	15,37	5	4796,6029,10438,9995
108314	2018暑假	11860	6308	爬鼓山	496	209	33,19	11	4294,11062,6276,4735
108315	2020圣诞	11902	10897	爬鼓山	292	160	46,7	7	2724,14394,4237,6813
108316	2019平安夜	5977	10808	逛三坊七巷	425	170	25,25	3	14095,7862,9318,3185
108317	2019七夕	14341	3989	吃饭	344	155	26,22	15	12405,2315,2523,2922
108318	2018元旦	10804	3761	吃饭	259	64	17,34	10	1106,2406,7480,5691
108319	2021国庆	10572	11663	逛三坊七巷	477	72	8,17	6	9240,4583,12208,5579
108320	2018除夕	5643	7286	逛三坊七巷	483	129	3,17	1	4738,9863,8821,8046
108321	2018新年	3314	5353	爬鼓山	472	233	40,48	10	7138,8272,13356,2924
108322	2021情人节	7850	3484	爬鼓山	428	231	16,36	5	5020,9720,12363,2283
108323	2019除夕	1234	13776	爬鼓山	465	197	23,50	3	5982,5034,9709,1406
108324	2022平安夜	3974	10096	森林公园烧烤	417	71	43,44	11	2740,3967,2531,11887
108325	2020新年	4902	9732	爬鼓山	445	137	22,28	9	12365,10787,11188,1507
108326	2021七夕	6388	13461	逛三坊七巷	466	94	10,32	8	9615,9130,2848,4363
108327	2022端午	6326	12385	吃饭	480	173	3,23	8	2751,10317,12379,1240
108328	2020平安夜	8251	8491	爬鼓山	468	166	40,13	2	13898,6193,12068,7111
108329	2019七夕	6138	2101	吃饭	321	170	22,20	14	10411,4265,4350,5625
108330	2021暑假	11364	3789	爬鼓山	391	99	21,31	4	7605,3889,5959,7012
108331	2018国庆	1884	2465	森林公园烧烤	260	173	18,7	8	8707,13809,12191,7019
108332	2021端午	1539	4349	吃饭	429	108	30,7	9	11978,4582,6474,2531
108333	2018端午	3422	4252	吃饭	331	86	42,29	8	13476,5071,11457,2885
108334	2021元宵节	10071	10423	踏青	421	157	36,6	10	4007,8722,9771,2548
108335	2020跨年夜	2336	7816	森林公园烧烤	271	238	21,19	3	4707,14048,11031,3738
108336	2018七夕	3708	2109	爬鼓山	383	106	45,16	10	12845,5120,7638,14230
108337	2018平安夜	2816	1204	森林公园烧烤	375	229	14,13	10	4752,10927,14199,7952
108338	2018端午	12085	2917	爬鼓山	347	152	17,31	3	4590,14085,4855,5530
108339	2019七夕	6353	7532	爬鼓山	500	168	3,45	2	4187,4191,7357,7193
108340	2021五一	5320	6461	森林公园烧烤	480	144	29,7	6	13619,7404,7731,9707
108341	2018新年	10711	6139	爬鼓山	496	217	16,41	3	12877,9247,4474,5103
108342	2019万圣节	1406	5074	逛三坊七巷	300	85	43,20	8	9974,5140,1544,3873
108343	2018情人节	10700	7476	逛三坊七巷	499	244	11,12	6	7051,10101,3459,7227
108344	2021儿童节	11277	9577	爬鼓山	306	74	7,34	5	9859,1749,13659,10747
108345	2022跨年夜	9526	11040	踏青	416	72	3,32	15	12391,6607,14010,13834
108346	2022元旦	10386	8706	爬鼓山	376	72	37,16	13	1402,4781,6417,12704
108347	2020万圣节	13486	11494	森林公园烧烤	345	239	41,39	1	11090,13088,8120,13540
108348	2022跨年夜	12686	4037	踏青	287	55	29,21	8	13661,4238,11878,10993
108349	2020儿童节	3730	9584	吃饭	465	140	1,9	10	7521,4666,4470,12403
108350	2019情人节	11142	4960	吃饭	386	167	6,27	15	6188,11154,5733,5202
108351	2019端午	12164	10836	吃饭	262	199	49,8	4	1556,4600,10006,13290
108352	2018儿童节	2442	3225	踏青	258	73	6,7	11	3494,6928,13524,12015
108353	2019端午	4419	1116	爬鼓山	336	229	5,46	10	10284,7680,7852,4725
108354	2018圣诞	14462	9414	逛三坊七巷	303	239	26,37	7	7886,3350,1932,7920
108355	2022圣诞	12139	3358	森林公园烧烤	291	129	20,25	6	4123,12056,3325,1240
108356	2021五一	14215	13200	森林公园烧烤	313	95	32,9	8	6099,9102,12301,1196
108357	2019万圣节	2439	11017	爬鼓山	458	225	49,18	9	5528,10170,13566,5679
108358	2018情人节	12819	7513	爬鼓山	458	134	46,38	13	6822,8058,12318,6452
108359	2022跨年夜	11156	8894	森林公园烧烤	457	163	11,48	13	5027,4337,10037,6441
108360	2018新年	4374	12002	吃饭	440	97	34,36	3	4270,4326,10716,1052
108361	2021跨年夜	13906	3156	爬鼓山	492	58	3,17	4	10467,8654,12209,2202
108362	2019暑假	7678	5281	踏青	266	157	49,18	15	9898,5544,4804,4222
108363	2019情人节	12792	4045	吃饭	464	99	23,49	3	11684,3332,8485,4644
108364	2021五一	2965	13375	踏青	275	141	5,13	11	11744,4450,9437,6141
108365	2019儿童节	4553	2654	森林公园烧烤	346	99	21,16	13	13628,13781,12827,7357
108366	2020万圣节	8924	6973	森林公园烧烤	308	190	47,12	3	11980,12940,2020,10424
108367	2021儿童节	13476	14078	吃饭	353	117	22,28	9	11024,12001,12870,10513
108368	2018国庆	11939	13294	爬鼓山	416	99	19,4	15	12661,2663,13859,11329
108369	2018除夕	4062	6926	森林公园烧烤	380	236	30,30	14	7518,7913,7148,2067
108370	2022国庆	8203	14414	逛三坊七巷	375	56	16,29	1	11084,3462,2291,7699
108371	2018平安夜	9724	2083	森林公园烧烤	437	168	4,45	2	4537,12450,8032,10512
108372	2019跨年夜	5532	3884	逛三坊七巷	420	232	31,37	4	4960,11086,14274,3313
108373	2020儿童节	14472	6536	踏青	256	214	28,49	3	2845,8276,13692,11608
108374	2020儿童节	6486	11663	逛三坊七巷	273	224	5,29	13	12192,7638,9600,10308
108375	2021除夕	11143	8078	爬鼓山	494	129	12,48	4	8079,7468,3333,10941
108376	2020圣诞	2409	9464	踏青	274	140	32,45	12	13933,13430,9111,7239
108377	2022除夕	7699	5676	踏青	281	184	47,17	14	9740,2328,11339,8098
108378	2018跨年夜	5035	12875	逛三坊七巷	356	246	19,1	11	12749,11902,2617,10415
108379	2018端午	2300	9069	森林公园烧烤	450	163	43,42	9	7829,10422,9866,2726
108380	2022暑假	13297	5494	森林公园烧烤	433	215	40,25	13	11057,1235,9100,1364
108381	2021暑假	8972	7770	森林公园烧烤	314	164	35,28	11	8957,10785,1407,12117
108382	2018平安夜	7737	6502	逛三坊七巷	417	211	27,44	8	9211,10481,11319,10649
108383	2021新年	11465	5694	森林公园烧烤	292	123	17,19	13	4672,13255,11346,10345
108384	2022元旦	3148	9312	爬鼓山	270	146	37,35	4	3774,13787,7787,6340
108385	2019暑假	2279	5525	爬鼓山	311	150	39,34	10	10431,7010,9929,4867
108386	2020圣诞	4842	10434	爬鼓山	371	195	36,45	1	2317,11452,6887,2892
108387	2018万圣节	7477	8340	踏青	275	206	12,4	4	8584,3669,7975,8867
108388	2018平安夜	11962	11643	吃饭	403	98	18,29	8	12041,10522,7367,5722
108389	2020国庆	12960	1329	森林公园烧烤	367	176	20,36	15	1494,13265,10729,9907
108390	2018跨年夜	1607	4825	爬鼓山	441	86	6,47	7	10940,11207,5024,5006
108391	2021儿童节	8989	9319	吃饭	454	225	25,41	3	11362,12517,13808,13753
108392	2021端午	14286	2264	爬鼓山	497	226	17,23	5	10684,3084,2043,13749
108393	2022五一	8038	6728	爬鼓山	414	66	2,2	9	7282,9678,5649,13668
108394	2018情人节	4776	2758	吃饭	289	244	9,1	2	12172,13580,8149,3049
108395	2019圣诞	12619	12212	爬鼓山	489	186	22,21	9	2800,3723,12328,11812
108396	2018端午	9891	2201	踏青	347	59	36,22	12	12738,6318,10610,3111
108397	2019新年	12278	2846	爬鼓山	392	199	33,46	12	13808,10276,9825,12694
108398	2018元宵节	2124	7623	逛三坊七巷	307	162	45,23	4	12405,3867,8716,9818
108399	2021元旦	5844	6135	逛三坊七巷	396	91	4,34	8	11932,4747,9541,6777
108400	2020新年	12350	7208	逛三坊七巷	291	136	50,32	7	4298,2730,5592,12634
108401	2022情人节	3317	10707	森林公园烧烤	394	66	35,6	15	3921,6478,9157,10938
108402	2022新年	9002	3010	逛三坊七巷	255	140	44,30	6	2478,10463,3810,3236
108403	2022平安夜	13730	3275	森林公园烧烤	265	128	5,43	3	12580,13237,1679,8147
108404	2020新年	8836	2153	逛三坊七巷	474	173	36,29	6	9963,6342,4101,9852
108405	2019端午	8194	1731	吃饭	352	237	38,9	2	4187,1377,4892,10009
108406	2022除夕	8567	4418	逛三坊七巷	360	93	21,14	13	2552,4026,11803,5683
108407	2020五一	11966	12401	森林公园烧烤	433	231	41,11	2	3907,13523,6631,12742
108408	2021端午	8276	12675	吃饭	473	223	30,21	15	2584,11823,10587,13186
108409	2018情人节	11832	2731	森林公园烧烤	353	65	12,29	8	1010,3528,6193,14424
108410	2021暑假	9383	9930	吃饭	450	93	44,16	5	2995,14480,12632,3934
108411	2020元宵节	10884	8605	踏青	436	247	37,44	15	5497,7002,1584,13148
108412	2021除夕	13601	10146	森林公园烧烤	436	232	13,14	15	2676,13284,8861,7021
108413	2019跨年夜	1913	6032	吃饭	392	149	48,18	9	2966,3815,1169,3122
108414	2022万圣节	13352	2503	爬鼓山	261	148	42,26	10	1841,13273,3086,10325
108415	2022元旦	2918	4057	踏青	336	196	26,40	3	9751,13267,11514,8499
108416	2018情人节	1949	14124	逛三坊七巷	398	179	17,18	10	9716,6012,5547,4932
108417	2020圣诞	6332	3086	踏青	250	245	49,27	9	3533,1833,6623,9147
108418	2018儿童节	10149	11277	吃饭	381	95	20,9	1	13663,7761,12308,7229
108419	2020情人节	14079	7516	爬鼓山	431	212	22,38	2	8935,7341,12686,1629
108420	2022端午	4433	13463	爬鼓山	306	112	19,33	2	6827,1720,5589,1697
108421	2019除夕	12573	12646	吃饭	385	234	41,3	9	2583,10231,4722,13550
108422	2019端午	4401	8496	爬鼓山	437	160	43,2	1	4394,11387,3845,13323
108423	2019元旦	1493	13406	吃饭	395	217	15,6	4	5814,1301,14382,3888
108424	2022万圣节	2151	7831	吃饭	442	157	36,45	14	8165,4595,1136,7155
108425	2019元宵节	4869	5241	吃饭	402	238	1,37	4	1812,4460,8142,13478
108426	2020平安夜	12447	5943	森林公园烧烤	468	154	27,49	15	4461,4545,6082,14275
108427	2021端午	8117	11167	吃饭	349	232	15,26	12	2213,6133,2107,8412
108428	2021平安夜	3550	7794	踏青	263	193	50,30	3	2551,13568,1948,2575
108429	2020暑假	8756	14180	逛三坊七巷	464	202	26,43	3	3643,3260,2635,12130
108430	2021七夕	7677	12569	逛三坊七巷	397	176	16,40	7	7967,10789,9823,11435
108431	2021儿童节	2868	12034	森林公园烧烤	447	146	19,46	3	4981,6720,13018,5233
108432	2022跨年夜	11452	7500	森林公园烧烤	397	248	39,44	15	3269,4993,4630,12131
108433	2021国庆	4520	6891	逛三坊七巷	321	232	38,18	11	8425,12240,13606,2276
108434	2018除夕	6321	11427	踏青	313	145	30,35	1	8902,7361,1536,7151
108435	2019圣诞	7563	7218	爬鼓山	421	89	43,4	2	8897,14202,13055,4516
108436	2022七夕	6007	4106	踏青	442	208	14,35	3	3130,6821,8375,9844
108437	2020平安夜	4218	5366	踏青	345	85	29,29	13	6260,9947,12304,7026
108438	2018暑假	7807	11884	爬鼓山	418	104	43,10	14	13506,4714,9077,8679
108439	2020除夕	7060	8482	逛三坊七巷	357	220	42,41	13	8389,14029,13418,6915
108440	2021万圣节	2960	1413	爬鼓山	272	225	44,18	1	13553,4225,10474,3606
108441	2022端午	9336	6079	踏青	351	155	28,24	5	2671,4886,12589,10782
108442	2018国庆	7884	5450	森林公园烧烤	291	184	45,3	15	8793,7531,1108,10130
108443	2018情人节	7358	10634	森林公园烧烤	307	66	18,3	10	6340,5666,11920,1401
108444	2021平安夜	6065	9569	吃饭	303	121	19,45	10	9378,1506,8577,14118
108445	2020除夕	11254	10045	吃饭	420	83	13,49	1	1943,12647,4166,6723
108446	2022情人节	7607	10464	吃饭	384	123	28,50	4	9392,11396,6684,2854
108447	2021元宵节	6004	10735	逛三坊七巷	388	124	21,29	10	5908,10453,9561,9573
108448	2020跨年夜	9559	6262	吃饭	268	216	45,37	15	3283,14192,13776,5496
108449	2019儿童节	4288	11476	逛三坊七巷	477	217	12,22	2	4567,13128,12218,7574
108450	2022跨年夜	8856	9770	踏青	401	234	45,34	2	1061,12924,8333,12162
108451	2021元旦	1697	13701	爬鼓山	284	125	45,6	5	12515,7653,6916,3064
108452	2021情人节	1140	8249	爬鼓山	301	156	27,34	10	11620,4721,4559,10178
108453	2020元宵节	7945	5784	踏青	302	69	11,12	12	5230,9761,13652,10897
108454	2018儿童节	2542	11962	踏青	392	122	10,7	12	11809,1628,1714,9768
108455	2021圣诞	7113	11897	吃饭	332	188	20,46	3	12107,1503,11058,6017
108456	2021平安夜	10458	2842	森林公园烧烤	471	65	13,12	4	13568,2187,11880,12222
108457	2018七夕	13318	12010	逛三坊七巷	393	228	25,34	2	6418,4601,2271,14172
108458	2021万圣节	7253	11843	逛三坊七巷	492	94	37,33	14	7262,9244,8692,5622
108459	2022元宵节	1035	1466	踏青	482	62	22,39	6	4112,9793,2394,7264
108460	2018国庆	11876	11658	森林公园烧烤	375	177	21,24	10	2903,4636,6570,5984
108461	2021除夕	3855	2952	森林公园烧烤	298	120	1,17	14	1351,10725,12046,12793
108462	2020国庆	1657	13072	爬鼓山	321	238	23,9	7	10808,7733,9064,5242
108463	2022国庆	7296	11373	爬鼓山	260	62	12,10	15	11157,10308,11797,6553
108464	2021新年	5647	5627	吃饭	492	106	6,50	7	3976,11103,9110,8627
108465	2018平安夜	6333	11930	森林公园烧烤	337	138	4,19	15	8184,4433,7978,1909
108466	2020情人节	1007	2740	爬鼓山	313	177	50,41	5	11397,2462,10110,2831
108467	2020五一	7693	8337	爬鼓山	316	211	32,10	8	5244,13675,1742,12772
108468	2019除夕	4049	7728	森林公园烧烤	289	115	50,46	14	4249,1967,6958,6143
108469	2018儿童节	11132	4409	逛三坊七巷	391	197	13,29	15	6751,3902,6875,1208
108470	2020暑假	7235	12748	逛三坊七巷	342	222	30,5	15	2648,2543,5267,11400
108471	2020跨年夜	8667	9259	逛三坊七巷	350	140	33,39	13	3374,1018,6350,5643
108472	2021圣诞	10564	1400	爬鼓山	493	59	37,29	8	8398,5748,8154,8902
108473	2020端午	1849	6954	爬鼓山	407	108	23,45	15	3073,1560,2147,7829
108474	2022万圣节	12854	13578	爬鼓山	281	217	22,20	7	14339,14414,11552,3020
108475	2022儿童节	12396	3913	逛三坊七巷	472	235	19,15	12	1710,1502,9033,4432
108476	2020圣诞	8383	3348	爬鼓山	420	74	42,42	15	9490,1891,13510,1994
108477	2020儿童节	2171	13772	踏青	380	87	11,34	5	3205,2954,3665,12428
108478	2018圣诞	13155	9858	逛三坊七巷	360	244	4,46	9	6475,3204,11413,5950
108479	2021情人节	7473	14309	踏青	470	240	28,47	2	9807,6864,7537,13085
108480	2020万圣节	11492	6783	爬鼓山	498	163	35,8	9	11601,3303,7240,5644
108481	2019除夕	4174	10497	爬鼓山	289	61	37,9	5	6392,12680,10892,3585
108482	2020平安夜	10611	4736	逛三坊七巷	475	104	43,19	10	2367,9860,13840,12618
108483	2020七夕	11279	8831	吃饭	457	248	18,26	9	3570,11777,4564,3895
108484	2020端午	7005	8422	爬鼓山	333	228	23,21	1	10516,9244,3638,3538
108485	2022端午	4800	2229	爬鼓山	292	52	7,27	3	4874,6764,8369,2105
108486	2020元旦	7347	12693	森林公园烧烤	352	53	4,32	12	6647,8170,11017,7889
108487	2021元旦	7092	14326	森林公园烧烤	369	214	20,26	2	2058,12200,5508,7283
108488	2022七夕	6103	7327	吃饭	400	58	13,42	13	2133,7770,3257,7308
108489	2019新年	6025	12014	森林公园烧烤	473	156	3,16	11	11202,5125,10835,7650
108490	2019情人节	4848	3994	爬鼓山	401	100	42,6	11	12098,5225,5750,2822
108491	2019跨年夜	12723	9388	踏青	265	203	8,23	12	13102,1969,14314,2151
108492	2019暑假	10135	9354	吃饭	339	246	41,11	4	13851,1510,2772,7134
108493	2018平安夜	10310	4432	吃饭	408	210	25,1	8	4394,3136,7322,9984
108494	2019新年	13312	10052	踏青	455	209	9,6	3	2500,3198,10281,5083
108495	2021元旦	4403	3896	吃饭	345	51	11,8	2	14265,11904,12911,11305
108496	2022元旦	2850	9412	森林公园烧烤	254	126	1,39	15	2855,13827,7855,3701
108497	2020万圣节	12761	6853	爬鼓山	318	207	6,20	11	11575,4184,7006,14380
108498	2020元旦	11256	3950	逛三坊七巷	312	221	46,31	2	9494,10907,3430,13213
108499	2019国庆	6915	1242	吃饭	440	132	32,1	7	6100,5409,8935,11869
108500	2021跨年夜	5545	2599	爬鼓山	332	166	49,27	1	6243,4013,4120,9904
108501	2020五一	9485	6075	森林公园烧烤	269	101	32,17	3	11660,13962,10031,13677
108502	2018平安夜	8764	7566	逛三坊七巷	332	214	3,4	2	4731,2127,12467,5462
108503	2022七夕	8937	12424	森林公园烧烤	392	128	13,36	9	12792,1443,11886,6864
108504	2018情人节	8836	8893	踏青	392	117	27,32	14	8236,9741,7900,9946
108505	2021除夕	7457	13726	爬鼓山	273	55	36,29	3	12051,5640,10288,6923
108506	2018平安夜	6157	1161	森林公园烧烤	325	211	49,21	1	1218,11762,3422,9511
108507	2021暑假	1446	2073	逛三坊七巷	417	147	8,37	1	11016,13164,7294,11411
108508	2021新年	12450	8814	爬鼓山	315	186	47,16	2	13883,13722,14134,1273
108509	2020除夕	7052	12045	森林公园烧烤	366	224	20,19	7	11510,14463,6728,5257
108510	2020五一	8363	9488	爬鼓山	275	161	33,16	5	8806,7596,7572,1055
108511	2022新年	13989	13149	吃饭	476	82	17,18	9	11748,2401,5802,2461
108512	2018儿童节	2792	8384	逛三坊七巷	407	100	3,7	9	1841,8695,14138,5919
108513	2021平安夜	5891	1878	踏青	461	207	43,5	3	12331,2002,3903,5890
108514	2020平安夜	6492	9324	吃饭	369	126	29,19	13	13945,8857,1008,13625
108515	2019元旦	11940	9451	吃饭	404	132	33,32	12	12497,13190,3426,12711
108516	2021情人节	11713	13930	踏青	259	175	6,5	15	13033,3401,4823,3408
108517	2021五一	8888	11693	踏青	499	221	37,24	15	13020,6323,3817,9775
108518	2020新年	1843	12422	森林公园烧烤	363	84	3,2	7	9928,5243,11556,8375
108519	2018元宵节	9629	1641	逛三坊七巷	492	217	38,48	6	11426,12505,12915,4045
108520	2019情人节	4614	7254	踏青	495	96	11,43	15	10298,12175,3307,6811
108521	2019除夕	8193	12576	森林公园烧烤	284	123	25,40	2	8617,2386,5196,2575
108522	2021儿童节	7831	4245	爬鼓山	273	232	10,39	11	9215,6992,5713,1598
