ID	city	name	address	avg_score	price	type
15031	6	avCbl	dzimt	4.8	82	3
15032	3	PPWzn	rUQpt	3.7	294	2
15033	11	Ra4Ke	UrEP9	3.7	455	3
15034	10	Wmlvf	xlwrq	1.3	474	2
15035	3	R0XxD	UIkId	1.3	78	3
15036	1	YftWL	AB7de	1	169	1
15037	19	g99HN	YpX5b	1	41	1
15038	18	f09AS	dgsJm	2.9	293	3
15039	16	5vXhe	qvzof	2.9	374	3
15040	3	Qeyj8	jXGgN	1.9	458	3
15041	8	9j2jy	lv8Qi	1.9	241	3
15042	10	Czo4L	ZaRJc	4.9	500	3
15043	4	d2Eco	NpikX	4.9	260	2
15044	14	M98wC	nRWPZ	1.8	296	1
15045	10	4t78b	EOzHG	1.8	439	2
15046	14	HVkd3	gUae2	1.1	107	1
15047	15	O44Bt	JGoQX	1.1	425	1
15048	8	larGs	MGdqx	1.7	127	3
15049	16	efsMg	pGUqq	1.7	401	2
15050	10	fUJCz	uXgCV	1.8	416	3
15051	17	J3etH	jqmva	1.8	440	3
15052	7	wQbqG	LweL7	1.9	289	1
15053	2	RCc3V	vnWgu	1.9	447	2
15054	6	CgUG4	yaUPx	4.1	47	2
15055	9	xAVhP	rtkEd	4.1	314	2
15056	6	YaEqG	brUcc	4.3	25	2
15057	11	49lq4	IUDxW	4.3	332	2
15058	13	pfETv	iGNKK	2	168	1
15059	10	Gn8Uv	pQ2E4	2	109	3
15060	12	9i1Ex	9nJr7	1.8	283	3
15061	3	eUDYz	jdXzl	1.8	44	2
15062	1	L4nBd	vcOGP	1.4	289	1
15063	4	mA3W0	E8DBm	1.4	101	3
15064	14	FshQ6	tLD7S	2.7	166	1
15065	10	LPNfo	AQ4Tj	2.7	443	1
15066	15	Jkqw4	g6ppZ	3.5	329	1
15067	14	mSV25	QnXnj	3.5	243	1
15068	13	PED7h	Syuf8	3.6	95	3
15069	3	PG9hq	ofyxS	3.6	283	3
15070	18	p8kDZ	OBoIe	4.4	204	3
15071	17	fgz3V	aNz7f	4.4	463	2
15072	17	S27tn	E3Sbw	2.3	363	3
15073	6	TPPDb	STIIX	2.3	315	1
15074	8	s9pOT	QN8IR	4.2	201	3
15075	13	9lPPg	zqrEl	4.2	275	1
15076	8	Ljmwf	LQSOR	4.5	58	1
15077	3	xqs76	8Tryp	4.5	474	3
15078	15	CZedf	Wjywv	3.7	153	2
15079	14	suexK	af5gv	3.7	363	1
15080	16	Q3yrQ	SRNoJ	3.3	299	1
15081	19	gHrKQ	KbRAG	3.3	322	3
15082	12	SUqmd	exRGU	4.9	321	1
15083	8	91cgl	oeuuU	4.9	403	3
15084	20	kdUd7	eds3O	2.9	210	2
15085	4	3KV9n	F7vs6	2.9	97	2
15086	1	KHCcN	L8FSx	4.9	225	1
15087	19	MzeAq	9sy5k	4.9	429	2
15088	2	eTFkZ	zcePm	1.5	288	2
15089	19	H3UIM	bQQwE	1.5	110	3
15090	3	eDWtE	GnlZ7	3.8	339	1
15091	3	HE7vD	2Utm3	3.8	313	2
15092	19	MLTwv	QJgfd	2	126	2
15093	11	lSasr	59vpE	2	365	1
15094	7	1e2LH	n1wAO	4.9	152	2
15095	2	54g3p	P9o7O	4.9	344	2
15096	4	cTUv9	fZLnk	4.8	419	1
15097	5	8hr2a	zocYj	4.8	216	1
15098	6	P2Xv4	EXcNJ	4.1	384	1
15099	13	KPKxk	Zfo57	4.1	26	2
15100	13	EKuue	qeYIz	3.8	231	2
15101	2	1Jfzq	jRimy	3.8	279	2
15102	10	gNL4o	1tpH2	2.7	477	2
15103	17	ziWMQ	9o3Ac	2.7	281	3
15104	10	xFD4I	xOCGu	1.1	190	2
15105	14	UIDse	2Cppq	1.1	370	3
15106	3	uo2t8	e5tMJ	4	170	1
15107	9	KoZHA	TYl9U	4	68	2
15108	20	UsBUF	TcOj2	3.2	85	3
15109	5	pTgTs	3j1zG	3.2	211	3
15110	9	4rsKA	nfAE6	4.9	24	1
15111	20	YMZJz	ZehmD	4.9	495	1
15112	16	sWLpC	DNDNZ	2.6	108	1
15113	13	7qBja	eQBBj	2.6	439	3
15114	9	j7Zzf	WccLI	3.1	475	1
15115	5	haKS3	R3jOC	3.1	66	3
15116	8	xqBb4	pbui9	4.5	367	1
15117	20	sNqPk	4qW4e	4.5	91	2
15118	16	V4lvw	BNvqM	4.8	162	3
15119	20	wBptr	SnIVT	4.8	30	2
15120	14	Occ1B	mmOJw	4.8	186	1
15121	9	GVDYs	bR9Oz	4.8	227	3
15122	2	HghV3	7J2wh	4.4	215	2
15123	18	7PgqQ	EgXPQ	4.4	409	1
15124	3	WTNRa	rE0PH	4.4	261	1
15125	16	nxBtO	McER6	4.4	347	3
15126	10	pBQJk	29uEF	3.2	451	3
15127	18	WgSdt	7qBBE	3.2	155	2
15128	10	2n9LN	NnhAb	3.8	80	2
15129	17	zCK76	YPFZ4	3.8	43	3
15130	15	Ray5d	5vyeo	2.7	430	1
15131	19	ZUze3	f75dY	2.7	97	2
15132	5	72N7U	jBC7T	4.6	250	3
15133	7	ORsqZ	NWVKg	4.6	433	2
15134	5	LWFkP	l8BUy	2.3	334	2
15135	1	Q7PL6	X6Tos	2.3	439	1
15136	2	dC4Nd	0CBrI	3	228	3
15137	2	5Y6VV	x6hpo	3	11	3
15138	1	0TxLr	rFFX1	3	384	1
15139	5	r8Ws0	P7NwM	3	459	3
15140	19	YFbOa	sZEFi	3.1	73	3
15141	16	wZ7lf	ztG4l	3.1	265	3
15142	11	5J84G	olAie	4.5	156	3
15143	14	pzHUl	HFAkW	4.5	266	2
15144	3	bubbp	vNBgi	2.2	281	2
15145	6	E19oY	GZ3Gj	2.2	361	1
15146	19	WXpfL	OeRZ2	1.1	20	2
15147	2	2aR4r	qvxA1	1.1	343	2
15148	18	hW72O	4dIjp	2.2	281	1
15149	12	3ihsD	W5sbP	2.2	480	2
15150	8	SPofg	1ZeV9	3.5	477	3
15151	11	q8chE	dq1Kg	3.5	298	1
15152	10	yLTPA	ASozt	2.1	112	2
15153	14	nNoJz	9lF1w	2.1	248	1
15154	7	8i1wH	wRe33	3.9	114	3
15155	14	BSFfU	oyyoI	3.9	211	1
15156	14	Q9OmB	l1xo4	1.9	246	3
15157	17	XVmLI	HzYWJ	1.9	296	2
15158	2	NUi8j	KWSZo	1.3	215	3
15159	16	orLZ2	OezhC	1.3	402	1
15160	4	CePCW	h5Txv	2	487	3
15161	17	uSXEA	1zsoj	2	155	3
15162	18	ZZtmS	BkRZm	3.4	441	2
15163	14	hta7P	9JmY7	3.4	12	2
15164	9	HaYTg	k0JVa	3	120	3
15165	7	3Ii8r	1TGir	3	160	2
15166	20	6hIBw	rO4PG	3.3	223	3
15167	1	7zzy9	cgwaF	3.3	334	3
15168	13	tjD3S	gPxKM	2.7	253	2
15169	15	iFqxv	ZNPrx	2.7	126	1
15170	18	MiJUf	rkGHR	1.4	386	3
15171	14	ukCko	ttR34	1.4	367	2
15172	9	3Ttac	bg3c1	1.3	145	2
15173	3	B41l9	REuOc	1.3	290	3
15174	18	1Sufm	IObH5	2.5	493	2
15175	17	gTsIU	NFquG	2.5	427	2
15176	18	RsP98	xHGVF	4.3	154	3
15177	3	wdoFe	k6EzO	4.3	25	1
15178	6	0jwW0	X82PV	1.7	115	1
15179	19	3O5T8	QQRln	1.7	395	2
15180	7	r4xC6	X8bgw	3.5	197	1
15181	14	xWbBY	jGhVY	3.5	94	2
15182	9	UpJLp	7xJf5	1.7	301	3
15183	19	1IguM	WY5ZK	1.7	55	2
15184	12	uqygM	uB6ER	3.3	279	3
15185	18	1KKX7	WZIeh	3.3	378	1
15186	5	s2Ytq	Hms28	4.4	464	2
15187	17	aZhG7	dvU1d	4.4	74	2
15188	4	5tN0f	hQQmi	1.1	298	3
15189	7	sFM5z	DDvQU	1.1	411	1
15190	12	Wu0Km	FTw9p	1.1	224	2
15191	4	7vUFY	P9jid	1.1	166	2
15192	8	tEdBx	BPlos	2.2	459	2
15193	4	qrgku	f8SSa	2.2	238	2
15194	11	QQav5	zJ9DK	4.1	10	1
15195	1	jNmqO	9gPLm	4.1	14	2
15196	10	vqBbj	49D4F	1.8	79	3
15197	13	d9mJS	NE2vQ	1.8	462	3
15198	12	HT20O	5OSDj	4.8	370	3
15199	17	ste9T	I7bnB	4.8	211	2
15200	7	UXInN	elP0m	2.9	121	1
15201	9	bQ9vP	5z4rZ	2.9	181	1
15202	4	4TdaF	UPbRs	2	255	3
15203	19	4Gjuk	25fTU	2	374	1
15204	3	hOndj	AWlz7	3.8	500	1
15205	15	4IYtr	Re1HG	3.8	283	2
15206	12	c8pod	W02fA	1.1	395	3
15207	12	E8g3T	Wa8xa	1.1	277	3
15208	11	WymMr	JZ8pp	2.3	437	2
15209	12	cCahO	qIRgb	2.3	37	1
15210	10	mrjF8	lT9ux	3.2	399	3
15211	15	VtNQf	bvA7u	3.2	394	1
15212	17	ssBpQ	crVCw	1.1	254	3
15213	3	El7rl	IUdaL	1.1	169	1
15214	2	T4Lmn	481cQ	3.9	443	1
15215	7	dqZzd	eoubM	3.9	185	3
15216	12	K28d6	zH4VG	2.9	261	2
15217	20	OhkKU	5oJZd	2.9	30	3
15218	14	KeECM	mOtAn	3.2	243	1
15219	11	7JrcN	8AymT	3.2	459	2
15220	19	DDzhN	379e0	3.2	169	2
15221	2	MghSc	DcSeN	3.2	139	3
15222	8	8bpW7	uJrBq	2.6	55	3
15223	5	WNxe4	5pV2G	2.6	138	3
15224	19	9drtc	zvdEW	2.3	32	2
15225	3	RdvPq	yFr1i	2.3	48	2
15226	15	5Ef6A	PLNgP	3.4	171	2
15227	10	4jRon	ApQSz	3.4	147	2
15228	13	Bw3vc	gR3fZ	4.4	315	3
15229	20	LETgd	tcqYl	4.4	171	3
15230	18	ZG8pS	9vqYA	2.8	442	2
15231	2	2srft	DFjGV	2.8	371	2
15232	20	ieCSe	Lh6hs	3.6	394	3
15233	17	dpHMw	cnoFj	3.6	457	3
15234	2	NaDLE	JVMXr	2	419	3
15235	11	9C6eH	N7UZ0	2	106	3
15236	18	W37dh	Y5eh3	3.5	270	1
15237	10	GJDhz	0Pt8A	3.5	231	1
15238	11	uU3JD	OtS1r	1.1	138	1
15239	3	kLmXz	RR2Z3	1.1	452	2
15240	8	765sE	KPDyj	4.9	223	2
15241	1	jpklL	UHaS7	4.9	107	1
15242	2	q5W0U	OVvwK	3.6	311	1
15243	14	6Gewm	t7WYD	3.6	361	2
15244	11	UQjg1	UhZRw	5	229	2
15245	14	qRdCc	ODf7p	5	84	3
15246	13	36dSy	CQul2	1.4	56	2
15247	17	dWsJF	qAaCN	1.4	464	1
15248	2	j9dLu	u3ygN	1	219	2
15249	17	wkO7W	hYLwl	1	114	1
15250	11	p7xNC	hnBkv	2.3	259	3
15251	19	911Kr	O16Ae	2.3	334	3
15252	2	e0Hfn	s3i2m	1.7	54	3
15253	9	uEChU	XdRnS	1.7	271	3
15254	8	hen92	7hP9a	2.2	215	3
15255	7	lU9N3	5uPcg	2.2	461	3
15256	17	tHNYu	6fhLj	4.5	92	3
15257	10	ASgrX	25szJ	4.5	223	2
15258	1	SJUi5	2cKSI	2.5	46	2
15259	20	5htOd	LX8Xh	2.5	229	3
15260	2	QRW00	sLD7y	3.1	215	1
15261	2	tea3S	jJ4Pn	3.1	346	2
15262	1	A1kZM	iGLr1	3	470	3
15263	14	0OSvG	VfQUp	3	246	3
15264	3	nKZkA	VvEJV	4	258	2
15265	7	p8w99	hjaMt	4	475	3
15266	10	0Mux6	1622H	3.2	121	1
15267	17	WsYsN	cM2Uz	3.2	402	2
15268	20	zWjTt	MCZ65	3.9	422	1
15269	19	480Cu	83X38	3.9	151	3
15270	5	jEtqt	IHsOZ	1.4	29	3
15271	14	Q9F41	oPc1Z	1.4	363	2
15272	5	g7165	IylQ3	2.3	53	3
15273	19	lltr4	rox03	2.3	365	1
15274	10	4vhKv	Gi80O	2	396	1
15275	18	Ti53p	gw67L	2	425	3
15276	16	aqBjb	zPWLB	2.5	266	3
15277	5	0Mxtc	0PqRC	2.5	220	1
15278	10	xVTfP	4kZaX	3.7	20	2
15279	1	yS8Hz	zgctK	3.7	108	2
15280	12	ieGkG	QeKvw	2.5	134	1
15281	15	IGDzX	eiiIC	2.5	289	1
15282	8	oDCr1	p31TG	3.2	407	2
15283	14	aZbUv	k417e	3.2	484	1
15284	8	bMMZ4	7LWAt	2.3	153	1
15285	16	7wCDs	h2w7n	2.3	160	3
15286	14	gJfOV	7n9De	4.1	65	2
15287	3	QPzAu	HePLK	4.1	265	2
15288	2	nThhB	l8kMr	3.6	459	1
15289	19	1DBzT	a45lx	3.6	48	3
15290	20	YBTxD	Rt54U	1.3	113	1
15291	5	XNJcL	ghjaz	1.3	297	3
15292	20	OHb1C	SU0HT	4.1	418	1
15293	15	f0eaI	PXchZ	4.1	254	1
15294	3	Cvs49	fxDSh	3.4	409	1
15295	1	EACfe	RVWLq	3.4	106	3
15296	9	CUBk3	fmjgS	2.9	105	3
15297	12	0hoMU	yLY42	2.9	475	2
15298	3	PmXil	VtYox	2	386	3
15299	11	dVx3J	4ZQgB	2	457	3
15300	14	ZraG7	Lmqo7	4.1	326	3
15301	4	rk2Ml	d857u	4.1	469	1
15302	11	a0BHv	sznoO	1.6	442	1
15303	9	tVSMz	89vXw	1.6	139	3
15304	17	3G4Dm	hAORu	1.3	439	3
15305	19	w2dei	z3opF	1.3	159	2
15306	16	RdnHY	t1LRr	3	414	2
15307	12	c9L2R	kTNKT	3	433	1
15308	2	S0sPP	3uDjX	1.9	239	2
15309	14	YHgBT	uJ5Sb	1.9	278	3
15310	19	67xUI	7t0Wf	2.9	174	1
15311	5	LdYlL	N7Bu8	2.9	400	1
15312	12	u5Uf3	oj6Ku	1.7	28	3
15313	18	f54Go	5DDgw	1.7	324	2
15314	9	6cNdr	KdJIQ	2.7	148	1
15315	10	9dK27	e3HyW	2.7	292	3
15316	14	bShk9	4n1oy	3.6	305	3
15317	10	kUkdR	1fSRv	3.6	371	2
15318	2	2F6kv	nShJD	3.8	223	2
15319	18	vpHI0	Wx3g1	3.8	14	1
15320	6	sB979	niPAb	3.8	78	2
15321	3	Iuti5	9VHLT	3.8	220	2
15322	8	NQDLk	VSNk4	4.1	280	2
15323	16	rvHYS	cLivm	4.1	431	2
15324	1	4QErf	OEd8y	2.9	183	2
15325	2	aGgHJ	upKAb	2.9	496	3
15326	19	abIaA	aterq	3	59	3
15327	15	vMxgK	BpHmx	3	85	3
15328	17	KEqel	ay58q	2	372	3
15329	13	UOyL9	qOwk4	2	357	1
15330	17	4xxfT	RjLI1	2.9	457	1
15331	12	mfmT0	cj3T2	2.9	198	3
15332	4	BSQ3I	JIb9R	1.8	172	1
15333	7	3cFWY	IYGYj	1.8	224	1
15334	1	9Uouv	lJZPZ	4.7	247	2
15335	1	zfGAL	lb8WF	4.7	60	3
15336	10	Wqa86	MmfMz	2.6	184	3
15337	15	Q3gza	lW2Pl	2.6	277	1
15338	20	FMJ7i	72LD2	4.9	451	3
15339	9	DELWg	6HzPT	4.9	215	1
15340	3	Ni4vA	CJDUQ	4.9	14	3
15341	1	YJr7A	3jMpO	4.9	15	3
15342	16	TuyFs	FJG9R	5	91	2
15343	7	AfKTO	Y4Mmn	5	350	2
15344	9	uh63X	Y3wb4	3.5	65	1
15345	14	i4y8k	s0aEU	3.5	188	3
15346	20	jii5s	r8Rl9	2	166	3
15347	16	ew2lx	qNDkv	2	281	1
15348	9	KZ6tk	wTeh5	1.4	310	2
15349	7	Nlgkj	lm1t1	1.4	271	3
15350	19	1n4JG	qqmaw	1.7	135	1
15351	15	MM31l	T6epC	1.7	441	3
15352	1	HkJp8	PvOlE	1.8	295	2
15353	15	CnWdm	N5oFh	1.8	41	3
15354	4	YXv8r	vHRsE	2.6	182	1
15355	2	2n0D4	CCxsJ	2.6	346	3
15356	7	ZHui4	Kfce4	1.4	342	1
15357	19	auc5f	4erbn	1.4	371	3
15358	10	CcaNA	oLSJm	5	446	1
15359	13	WXtJB	AFdFt	5	200	3
15360	6	qrpTr	nodQf	2.1	482	2
15361	3	EXF04	gKUx7	2.1	134	1
15362	19	CE4OQ	7mXjX	4.5	303	1
15363	18	3D7CX	QmL4k	4.5	360	1
15364	8	FI2u6	V1a2h	2.2	248	2
15365	19	xTsib	paTIf	2.2	397	2
15366	14	Vsd5M	kUm0Y	4.1	283	2
15367	6	PVMQA	JLyZ2	4.1	222	3
15368	5	sV1bF	0Nycn	3.8	442	3
15369	6	93ZUb	up43Y	3.8	438	3
15370	15	xVn4U	OdzyL	4.5	153	2
15371	2	iaI0L	5PIR5	4.5	304	3
15372	14	OuOtP	1SyC6	3.3	89	1
15373	11	J0Unk	SpRgn	3.3	89	1
15374	4	bVSsz	XDgMH	1.3	80	1
15375	3	mLHWX	vvKKt	1.3	24	3
15376	13	4wnfn	SJ1yw	1.6	237	3
15377	19	F7TgH	BzZC3	1.6	83	3
15378	4	0ByvY	htY4f	1.2	114	2
15379	18	7hyiu	jmZbx	1.2	222	1
15380	20	eki1N	AshQd	2.7	221	3
15381	9	bElTe	AXiG1	2.7	466	1
15382	12	gekCN	PtDeE	3.3	428	1
15383	6	aV2nd	iUawD	3.3	368	1
15384	20	stCua	C3uxV	2.9	88	2
15385	1	oGrnK	jDVsK	2.9	226	2
15386	19	F92Yq	SbMRR	1.3	48	1
15387	18	UZrZl	49Avl	1.3	93	3
15388	17	57Rpi	3mX02	2.3	477	1
15389	6	cP4LV	idwKT	2.3	484	1
15390	13	BdFPc	QntWV	4.7	239	3
15391	15	c2SVi	5Gg0J	4.7	407	2
15392	19	Cloy6	fcfB2	1.7	204	1
15393	7	9ZjRo	mbLzg	1.7	263	3
15394	16	TY5GG	VkAxE	1.1	376	2
15395	8	tFR32	6c5Gz	1.1	180	1
15396	11	9pBFk	MUrWE	4.1	482	2
15397	10	ROrp8	d7qfj	4.1	294	1
15398	10	dQBSV	LqQIG	3.1	133	1
15399	14	6Rkof	rfKOr	3.1	143	2
15400	10	tPkhC	tucag	1.3	43	1
15401	3	hchzc	K8k1F	1.3	385	3
15402	1	KHcie	Qe1a8	3.9	373	2
15403	6	6ZiUN	mPCZY	3.9	171	3
15404	12	OTsbB	S9ETL	4.7	109	1
15405	12	tydwl	nxR6D	4.7	85	3
15406	1	F6C0v	dAquU	3.6	181	2
15407	13	0YJ8Y	NfLGA	3.6	159	1
15408	7	a8Tnq	gIs84	3.2	42	1
15409	1	9ruvz	6XQEs	3.2	67	3
15410	3	4IF1m	zFfUp	1	144	1
15411	16	1WEmp	PBcYX	1	329	1
15412	16	hAuof	FbEcG	1.8	383	3
15413	5	KkZup	MHLWZ	1.8	169	2
15414	9	yogud	VFgw9	4.6	409	1
15415	14	gtv8C	qWZGC	4.6	395	3
15416	3	aMKac	dmSQ6	1.2	366	3
15417	20	m6pXv	5x5N0	1.2	236	1
15418	7	KLAMN	jPoZC	5	218	2
15419	12	8DDsi	VSl1l	5	54	2
15420	7	jSrpn	o6A13	3.3	488	2
15421	15	4wRZh	MdDXt	3.3	146	1
15422	8	2Sx1J	PoiWU	2.6	242	2
15423	13	UptNi	wFD6O	2.6	342	1
15424	3	qdgJF	fuQat	4.6	173	1
15425	5	rABzn	qxPaK	4.6	216	2
15426	11	huRJI	PWkGv	2.8	486	2
15427	14	LddoI	YShpc	2.8	117	1
15428	12	avdAv	2tOse	3.4	201	1
15429	18	DmQlk	wGtYl	3.4	370	1
15430	9	OqFmi	1c4s0	1.5	317	3
15431	15	sQTVR	El8ET	1.5	223	3
15432	6	hbPH0	o5abE	4.3	368	3
15433	9	5jMfQ	C1VCh	4.3	240	3
15434	5	I4A9s	ckGQF	3.5	291	1
15435	19	XZTHW	Q0nlU	3.5	339	3
15436	6	1UlWi	vzQtR	1.6	208	1
15437	9	sWUfk	LQCRw	1.6	330	3
15438	6	ibgAO	nNUD4	1.5	17	2
15439	2	1pEmC	P6TQa	1.5	37	2
15440	20	ZjErb	PsPl8	4.9	11	2
15441	6	we5MU	WmfMR	4.9	485	3
15442	16	wTyUn	Ixyoq	1.5	321	2
15443	17	7NciW	APNfj	1.5	245	2
15444	8	xHC6M	Z8zLP	4.9	294	1
15445	6	Kpe0J	hQH8P	4.9	309	3
15446	16	aGeVw	3KzzM	4	274	1
15447	18	sMWHu	iFJ3P	4	239	2
15448	1	DmcMc	LaUxz	4.4	258	3
15449	17	LjYs6	PnecE	4.4	350	1
15450	15	cWlNc	j14dy	4.4	201	2
15451	2	L6fmR	22X4j	4.4	457	2
15452	11	sedk4	A5hVe	4	123	1
15453	19	EPC4V	jtO6C	4	200	2
15454	17	cyMAC	kK4E7	1.2	239	1
15455	12	KglUm	LY0Ju	1.2	167	2
15456	11	K5kRh	3B0te	4.7	326	1
15457	5	5Y9nl	VYdLN	4.7	345	3
15458	13	2cXXw	5wDm3	3.5	71	3
15459	4	jTV6a	Nvf8a	3.5	219	3
15460	9	eOIV3	bQZR9	3.9	185	2
15461	2	tleBu	Wdf7C	3.9	131	3
15462	19	g7Ubr	yr7N4	2.6	256	1
15463	4	rnij2	qMYOx	2.6	435	3
15464	3	zhq7k	a9QmG	3	359	1
15465	5	exjte	q7jJR	3	143	1
15466	10	k0VdL	cbsqO	4.7	295	2
15467	8	OtBz9	0LcZR	4.7	322	3
15468	2	23g5i	uNMRV	3.4	125	3
15469	19	KkGjU	rGSAF	3.4	364	3
15470	9	iFNfy	pkPc1	1.5	141	1
15471	1	6EkPD	8CSd9	1.5	14	1
15472	18	AbB0i	RQU1K	3.2	70	3
15473	6	DeOE7	S7pNU	3.2	286	2
15474	18	nHhDo	BCFTB	3	45	3
15475	7	QlxNl	YNHav	3	109	2
15476	1	Pz5pX	6tEVI	4	118	1
15477	18	Ltc44	SfOvb	4	248	2
15478	7	2AuH3	UQ6GP	1.7	268	1
15479	7	4S8UE	nsbzS	1.7	73	2
15480	13	WedV7	fIb26	1.5	229	2
15481	5	VhVHQ	32xv8	1.5	66	2
15482	18	5oPDk	Twr7z	2.9	175	2
15483	17	vIuNI	WjikD	2.9	126	1
15484	2	a0kMY	L7Kdg	4.6	407	3
15485	13	4d6Ef	Gd9xz	4.6	260	2
15486	9	ybQEW	ChwhL	3.9	139	3
15487	4	VbNF6	3Lcif	3.9	106	2
15488	11	Qvadk	758Ra	2.7	492	3
15489	16	nem4H	3lNqR	2.7	56	2
15490	5	lthEo	eYKXI	3	121	3
15491	13	jZEnp	4ppgm	3	228	1
15492	8	NoXFl	6lAos	4.9	216	3
15493	6	1kqOc	OTzkq	4.9	85	1
15494	11	1x2jG	JHEFD	3.9	265	2
15495	16	o05V0	ir1xu	3.9	362	2
15496	2	iHm19	Mo5jR	4	246	3
15497	13	oU0Yn	wcbmV	4	10	2
15498	11	BakZq	XH7s1	3.4	174	2
15499	14	VjU0C	tf4iQ	3.4	154	2
15500	7	fVJPM	u2334	1.1	411	3
15501	4	lT5CC	HTbON	1.1	454	3
15502	2	M168b	JagCD	3.8	416	1
15503	13	AhOu7	18x30	3.8	115	2
15504	17	Ys4Rg	9KDw5	2.6	131	1
15505	8	VBVta	DaAAk	2.6	96	1
15506	11	fAyOB	0apm6	1.1	60	1
15507	7	3SPZA	wxD8V	1.1	69	2
15508	8	QTezY	YQYDT	4.2	421	3
15509	3	e31VF	5Wut2	4.2	281	2
15510	19	YaAiC	O9QI2	4.4	269	3
15511	8	vJcRl	od6pS	4.4	235	1
15512	15	RtwHe	60RyZ	2.6	444	1
15513	1	zRauD	opHV9	2.6	121	3
15514	11	L0jUT	IZVcm	2	140	3
15515	19	jgLTL	yUaXL	2	70	1
15516	19	4M7WC	smPa2	4.6	448	1
15517	6	0goCJ	PXm4j	4.6	266	3
15518	3	cK7LL	yAsvy	2.5	27	1
15519	11	cFTkJ	Ok5iC	2.5	387	3
15520	5	yP3FV	VZDnf	4.9	301	1
15521	3	CVLwz	gXgNH	4.9	490	3
15522	1	wZgxA	iPtK1	1.9	451	2
15523	10	TDqCw	Txpp4	1.9	17	1
15524	13	asd6K	LG50b	2.7	375	3
15525	9	H4MT5	z1b3O	2.7	413	1
15526	10	DVIBL	YtPNy	1.5	281	1
15527	13	7hslZ	9Ctyj	1.5	160	3
15528	10	V8Woc	kX0Ev	1.2	106	1
15529	13	IDcnU	CPB1q	1.2	412	1
15530	14	k3VTz	yxxZ2	1.9	309	2
15531	16	ZjrJf	SLYJb	1.9	17	3
15532	18	AJO17	y3w2S	1.8	366	1
15533	2	3EYZU	HunBO	1.8	140	3
15534	4	mIm5D	OWftb	4	434	1
15535	3	qO3Vz	7qS18	4	209	1
15536	1	MvNqE	BFQBM	3.8	316	1
15537	14	U9PoO	rICs9	3.8	427	3
15538	19	oqSZX	N3XE5	4.4	464	2
15539	13	7xwlI	uQARc	4.4	58	2
15540	12	bCfw9	aisLy	4.7	292	3
15541	19	T10c3	e7ZFM	4.7	457	1
15542	12	j3OBD	MB1H4	1.9	65	1
15543	3	7r7Xk	F1rjg	1.9	168	3
15544	17	4Xrns	HbeAc	4.1	293	2
15545	14	pCF0T	lKjeo	4.1	159	2
15546	8	sA0SV	DaWry	1.2	303	2
15547	14	cj5cX	RL892	1.2	388	2
15548	3	lpWfS	YIS0S	1.8	309	3
15549	19	NHlfk	oxZc0	1.8	121	3
15550	4	6tBy4	0LLlW	3.7	256	2
15551	11	UHLn4	vCBQt	3.7	418	3
15552	7	Tdzoo	kUTGs	1.2	40	2
15553	6	u8x1B	ntxpx	1.2	425	3
15554	9	aC6x8	LTBIk	4.3	495	2
15555	1	bOAEt	WFf5u	4.3	332	1
15556	15	FOe6R	nEAvN	4.2	149	1
15557	20	SQ810	O4tWl	4.2	456	3
15558	13	nXKKy	OcFai	4.7	404	3
15559	13	tk8KE	yamEa	4.7	398	3
15560	13	YScWx	UClMM	2.5	54	1
15561	14	WsBYT	568yP	2.5	280	2
15562	14	YpBNX	SltA0	1.5	195	1
15563	9	uvR68	jhJ3Q	1.5	499	2
15564	20	4UWGo	24czE	1.2	130	2
15565	19	rvoWa	2vIUa	1.2	344	3
15566	14	44w5e	vnh4Y	4.1	283	2
15567	2	qM8C0	w4ryT	4.1	186	1
15568	4	blgbV	YlGhN	4.6	480	2
15569	12	UIpCd	jPcXm	4.6	181	2
15570	1	IKvnY	XFdIH	1.8	411	3
15571	8	ltSdv	1WlGS	1.8	480	1
15572	19	2F112	w8MyM	1.5	397	2
15573	1	3MAcT	BRA8d	1.5	350	1
15574	3	PPi8y	zcymS	3.1	483	3
15575	18	URVeM	LMjyL	3.1	221	3
15576	7	vOsiM	Pw5xE	4	341	1
15577	11	6nrrv	5MWwy	4	186	3
15578	16	0YAPE	Wkn8Z	1.1	348	3
15579	6	R8wps	nTwJV	1.1	219	1
15580	3	ZEjv9	Iu0MJ	4.8	436	3
15581	4	4nWnN	qLlBc	4.8	484	2
15582	5	YgtFn	PLEpz	1.7	471	3
15583	6	cIZ7v	iOv2W	1.7	337	1
15584	17	uYVb3	eQcDo	3.3	156	3
15585	12	UYaav	3Curt	3.3	227	3
15586	19	wtuii	49JjN	1.7	184	1
15587	8	IqliV	iZMhy	1.7	370	2
15588	2	X4otY	AOhQV	1.5	96	2
15589	11	Vm7gC	9Vyac	1.5	113	2
15590	8	mLUD7	B9s6E	4.4	44	2
15591	6	RykVb	9MVnC	4.4	239	2
15592	18	nDEyo	K9tLO	4.8	166	3
15593	4	Y4rjt	rZG6C	4.8	39	3
15594	16	jQvP8	umee1	1.8	147	2
15595	13	9xyB2	0TYWv	1.8	497	1
15596	3	oGlSN	3NMN6	1.3	198	2
15597	19	YLIpp	RTDmT	1.3	180	3
15598	19	n1tUC	M5LEO	4.9	471	2
15599	12	Xa1OC	wFARB	4.9	462	2
15600	20	PooKh	T7RDE	2.3	120	1
